"busco_id","distance","pval"
"115359at32523",60.5950066560687,1
"115468at32523",153.568354859257,1
"115484at32523",17.638761175727,1
"115499at32523",3111.41130077065,0
"115587at32523",103.076307276694,1
"115644at32523",19.1880036842903,1
"115678at32523",21.2789196608017,1
"115729at32523",249.539912137037,0.00680228189027602
"115764at32523",64.8885889561662,1
"115831at32523",142.534713098846,1
"116004at32523",38.0652705909666,1
"116031at32523",16.4743644797555,1
"116059at32523",68.6655846403061,1
"116128at32523",1112.35275607888,1.42670653428586e-141
"116132at32523",157.499006345408,1
"116183at32523",11.6136552063002,1
"116192at32523",107.535185490523,1
"116216at32523",183.452291386556,1
"116236at32523",32.1902653176839,1
"116298at32523",29.4917822415421,1
"116407at32523",248.831331774187,0.00785267528831939
"116463at32523",41.8433777170892,1
"116464at32523",76.6354312755847,1
"116517at32523",49.5835450846267,1
"116561at32523",90.5803939234023,1
"116569at32523",68.609891554964,1
"116580at32523",16.3339744613886,1
"116598at32523",11.541213750526,1
"116657at32523",55.6103331663348,1
"116676at32523",233.916018294419,0.140497638642509
"116722at32523",23.209739933505,1
"116780at32523",24.0171650343087,1
"116784at32523",134.048375144879,1
"116885at32523",107.52245575482,1
"117055at32523",45.461854051669,1
"117071at32523",17.3814583438007,1
"117158at32523",128.19131031071,1
"117316at32523",852.523960902783,7.47580603782974e-94
"117333at32523",32.4992059224243,1
"117352at32523",18.2036405136522,1
"117356at32523",569.327570682993,1.51070331036132e-45
"117499at32523",36.3405044000654,1
"1174at32523",18.3094018258264,1
"11754at32523",14.8503368059248,1
"117562at32523",46.2243783708058,1
"117571at32523",565.812090448194,5.50077908782955e-45
"117710at32523",37.7427675666563,1
"117717at32523",56.0548729598549,1
"11773at32523",30.4136521825628,1
"118030at32523",254.875013171772,0.00226574807420126
"118055at32523",17.1962811920609,1
"118167at32523",23.6091174463608,1
"118231at32523",30.5524415693315,1
"118239at32523",51.7673140298199,1
"118292at32523",12.6262600658853,1
"118318at32523",78.130926598517,1
"118322at32523",669.622260017239,4.9907137420186e-62
"118504at32523",54.6198419787748,1
"11855at32523",27.8397488712075,1
"118610at32523",78.8646852471822,1
"118640at32523",14.8248966682606,1
"118658at32523",41.8101505128406,1
"118790at32523",105.892212877905,1
"118813at32523",17.1250358902333,1
"118839at32523",1555.27718707959,8.82600673182826e-227
"118895at32523",85.6213379435843,1
"118901at32523",190.440187471561,1
"118907at32523",51.5620973205121,1
"118915at32523",11.6974460193857,1
"118955at32523",23.4825158889144,1
"118979at32523",31.986588812975,1
"11900at32523",76.3236273045379,1
"119090at32523",14.8087353530473,1
"119112at32523",18.7157164301906,1
"119144at32523",199.670387459064,1
"119217at32523",161.68674354612,1
"119258at32523",180.495959469251,1
"119260at32523",26.4547315897517,1
"119267at32523",31.2913519433003,1
"119364at32523",77.5746747660779,1
"119371at32523",176.413336959889,1
"119417at32523",23.3138992572558,1
"119436at32523",54.9507707687406,1
"119446at32523",26.778426765299,1
"119509at32523",74.2595524404567,1
"119513at32523",97.9049962089635,1
"119568at32523",43.8924648975048,1
"119571at32523",35.0757962335965,1
"119577at32523",213.672673238706,1
"119666at32523",16.7305096093148,1
"119720at32523",14.5494166119855,1
"119840at32523",36.9134188209468,1
"119863at32523",333.008692962866,1.08688139557124e-11
"119909at32523",453.345445351081,8.63681629014125e-28
"11992at32523",450.680877506048,2.10342626595384e-27
"119977at32523",23.0004683487732,1
"119988at32523",13.2072749644982,1
"120023at32523",68.6221284726581,1
"12002at32523",172.876648423851,1
"120146at32523",37.8631223457089,1
"120186at32523",169.799786134574,1
"120192at32523",15.2667939206691,1
"120234at32523",37.7026905159687,1
"120245at32523",14.9313102091614,1
"120253at32523",62.8072477935933,1
"120257at32523",489.593250776562,3.73182226847627e-33
"120363at32523",22.516095783265,1
"120495at32523",56.5520070387164,1
"120510at32523",15.0913927512146,1
"120528at32523",17.3140300924717,1
"120535at32523",43.7089595351892,1
"120577at32523",36.8543037006406,1
"120594at32523",144.988747054788,1
"120928at32523",31.3777313569097,1
"121011at32523",15.4003864176717,1
"121108at32523",60.5872296101648,1
"121120at32523",75.5593722088095,1
"121184at32523",332.623803233404,1.2084866671979e-11
"121201at32523",25.8602078259288,1
"121264at32523",9.29496339328784,1
"121275at32523",190.219897460209,1
"121285at32523",26.719585409955,1
"121468at32523",146.006100246522,1
"121471at32523",23.6052531506422,1
"121474at32523",43.4595971074089,1
"121481at32523",105.71584460901,1
"121499at32523",68.8462006100628,1
"121512at32523",44.0362739769431,1
"121526at32523",73.0838105620081,1
"121589at32523",36.0089532786159,1
"121708at32523",749.855734450584,9.40033621202445e-76
"12176at32523",1008.50678516914,3.14547261317643e-122
"121793at32523",17.8564650103005,1
"121983at32523",103.432892318984,1
"121993at32523",67.8958778495188,1
"122011at32523",7.92356734527768,1
"122018at32523",33.2363243725945,1
"122044at32523",200.585887558002,1
"122093at32523",56.9354123837102,1
"122167at32523",10.1018775795036,1
"122221at32523",65.3772290575822,1
"122335at32523",18.2788486511055,1
"122349at32523",641.625939347737,2.4132994237041e-57
"122359at32523",10.1803150060314,1
"122544at32523",172.596535368917,1
"122566at32523",14.8506981640506,1
"12263at32523",56.2916856794728,1
"122656at32523",27.6517318237263,1
"122695at32523",50.5530712895192,1
"122749at32523",13.3614537568341,1
"122907at32523",19.2213183469519,1
"122928at32523",14.8681804360237,1
"122940at32523",31.0586901243454,1
"122941at32523",67.1404424413511,1
"122950at32523",12.0741080620322,1
"122960at32523",24.6036093285328,1
"122967at32523",98.5699345517411,1
"122969at32523",37.9119790856264,1
"12302at32523",202.661617346627,1
"123057at32523",15.3557777086291,1
"123090at32523",166.197669597914,1
"123135at32523",9.99229206377289,1
"123139at32523",44.6456034980938,1
"12314at32523",39.2399653089555,1
"123289at32523",68.4186709141476,1
"123480at32523",32.6754512645855,1
"12350at32523",9.13480361004059,1
"123644at32523",43.4675890184237,1
"123648at32523",15.2987726483689,1
"12370at32523",78.6536293753357,1
"123728at32523",11.5604311451437,1
"123751at32523",201.070963267051,1
"123811at32523",868.850627215737,8.88453928747185e-97
"123902at32523",20.8617828540179,1
"123907at32523",87.2982446534909,1
"123919at32523",46.4503573106477,1
"123927at32523",17.7786319343628,1
"123938at32523",20.2153844596722,1
"124004at32523",44.1743545117956,1
"124036at32523",163.736335738906,1
"124056at32523",109.827161862045,1
"1240at32523",99.5552911304414,1
"124180at32523",23.5805011281469,1
"124185at32523",74.2430899319384,1
"124255at32523",21.8234260235066,1
"124263at32523",27.8590482018937,1
"124289at32523",18.2216478540425,1
"124297at32523",99.3712267860922,1
"124314at32523",41.0377919098958,1
"124451at32523",23.931319664965,1
"124465at32523",16.3717789213304,1
"124505at32523",31.0596281560744,1
"124555at32523",78.2950576449585,1
"124589at32523",21.6701193606941,1
"124648at32523",345.071968305621,3.72810928874886e-13
"124651at32523",9.54041578855877,1
"124683at32523",309.187739128099,6.34930866982343e-09
"124770at32523",32.6313417564135,1
"12479at32523",78.6682019328406,1
"124887at32523",19.4828129452415,1
"124988at32523",2564.78088332981,0
"125055at32523",14.851671467819,1
"125111at32523",28.7581740331675,1
"125113at32523",25.5116608985062,1
"125206at32523",89.2208018294893,1
"125210at32523",136.142726346759,1
"125224at32523",68.6804459970528,1
"125310at32523",121.113797329882,1
"125390at32523",21.406692655209,1
"125671at32523",110.686848020181,1
"125685at32523",22.0676895063661,1
"125701at32523",216.921808679348,1
"125782at32523",68.657452794562,1
"125793at32523",40.9334598184463,1
"125910at32523",34.3255560153471,1
"126074at32523",40.1348197850857,1
"126133at32523",48.5938681953525,1
"126373at32523",16.1600651050483,1
"126395at32523",159.67468231936,1
"126407at32523",18.0463690848869,1
"126505at32523",1077.33515887523,5.14870316969583e-135
"126597at32523",28.158001028665,1
"126689at32523",760.289135766927,1.44261941392177e-77
"126721at32523",17.6663000595399,1
"126941at32523",8.75410833554214,1
"126946at32523",86.3249327621268,1
"126992at32523",302.453640791281,3.56346657206658e-08
"127099at32523",70.011386400018,1
"127100at32523",50.0342320603592,1
"127141at32523",22.1834272310457,1
"127149at32523",23.6721134859925,1
"127170at32523",79.4731694897925,1
"127181at32523",24.4583524431372,1
"127183at32523",22.7439452616032,1
"127304at32523",26.8742591768022,1
"127324at32523",35.3885590191509,1
"127447at32523",23.4044049084548,1
"127505at32523",22.3957556575651,1
"127508at32523",27.6429059459182,1
"127797at32523",33.1799475688053,1
"127883at32523",19.0824586124149,1
"127900at32523",14.7243059700846,1
"128019at32523",26.0435484965901,1
"128067at32523",24.2816751912729,1
"128087at32523",211.410096578204,1
"128093at32523",7.95289170408834,1
"128177at32523",25.1873933102259,1
"128219at32523",40.0245064542341,1
"128317at32523",92.8698722200794,1
"128346at32523",36.4786734304871,1
"128422at32523",166.335936350297,1
"128486at32523",115.940016964391,1
"128643at32523",73.9709293581524,1
"128696at32523",13.9090633493858,1
"128718at32523",100.60434970187,1
"128719at32523",36.1348768021496,1
"128737at32523",23.7715827990785,1
"128741at32523",349.262162846578,1.13099567933547e-13
"128806at32523",16.5401187514238,1
"128883at32523",24.2841273501689,1
"128891at32523",53.009825772704,1
"129099at32523",118.194011439132,1
"129141at32523",12.1114697117417,1
"129250at32523",138.851112255176,1
"129376at32523",40.6642454389985,1
"129406at32523",69.1356209904148,1
"129418at32523",29.0035415910026,1
"129460at32523",35.694810079424,1
"129465at32523",344.072476004317,4.94724612611183e-13
"129649at32523",14.7472582672351,1
"129664at32523",57.63501565357,1
"129665at32523",57.5377122330516,1
"129777at32523",30.115915490088,1
"129800at32523",23.5162293141457,1
"129874at32523",339.994636471746,1.55910675975619e-12
"129956at32523",25.7593551711476,1
"129996at32523",39.0265615174565,1
"130080at32523",18.743820896197,1
"130148at32523",145.017543322066,1
"130200at32523",36.7520081628011,1
"130217at32523",312.294771328951,2.83123454364017e-09
"130225at32523",36.6326845232492,1
"130229at32523",47.6572030930022,1
"130233at32523",9.83286886808371,1
"130319at32523",192.786842123596,1
"13033at32523",38.9276822100406,1
"130390at32523",20.2584633509578,1
"130393at32523",414.135883898007,3.19944114294807e-22
"130399at32523",30.4282290868933,1
"130462at32523",18.049777267392,1
"130466at32523",69.148651149939,1
"130482at32523",39.7917077517376,1
"130600at32523",11.0083584700194,1
"130632at32523",82.1808464081852,1
"130721at32523",25.037176500646,1
"130802at32523",31.8249354386868,1
"130932at32523",67.1883532677849,1
"130936at32523",29.2911103933236,1
"131044at32523",14.8090725870518,1
"131134at32523",26.0462064997423,1
"131366at32523",23.2064994235432,1
"131408at32523",36.3011870633219,1
"131464at32523",34.0768232027806,1
"131584at32523",39.0795651868024,1
"131624at32523",275.547823706703,2.40749131262108e-05
"131697at32523",94.8846207658633,1
"13169at32523",14.4663255042583,1
"131824at32523",47.9045885618984,1
"131843at32523",10.9626056519581,1
"132033at32523",120.078353882958,1
"132085at32523",20.2355515574481,1
"132121at32523",46.5039139512592,1
"132150at32523",200.681966800415,1
"132310at32523",207.46428423774,1
"132319at32523",30.0890912082645,1
"132408at32523",2436.82695530129,0
"132426at32523",105.329503173288,1
"132493at32523",21.2836851447538,1
"132496at32523",23.4704547019453,1
"132580at32523",106.628794445315,1
"132586at32523",34.6805194233427,1
"132590at32523",132.377479112193,1
"132719at32523",161.727691898525,1
"132813at32523",27.5971887095895,1
"132836at32523",18.1734031938251,1
"132854at32523",79.2340635450255,1
"132999at32523",190.711727952329,1
"133001at32523",190.214169296506,1
"133131at32523",82.5758440494718,1
"133132at32523",34.4132721789617,1
"133170at32523",87.4969326173745,1
"133235at32523",23.2621515913551,1
"133248at32523",151.742052813096,1
"133266at32523",247.965202128992,0.0093520584936221
"133315at32523",167.289574316573,1
"133368at32523",35.0018409146132,1
"133380at32523",105.460344861456,1
"133426at32523",4389.28575459895,0
"133600at32523",403.016238390361,1.08145454628667e-20
"133621at32523",63.009405810262,1
"133626at32523",16.1877394713566,1
"133706at32523",117.135964738278,1
"133742at32523",27.0144232289811,1
"133765at32523",32.3350657382314,1
"133800at32523",15.3660570414713,1
"133898at32523",127.45984750512,1
"133989at32523",16.5038506710434,1
"134031at32523",14.0845769587033,1
"134044at32523",39.7173309872725,1
"134124at32523",107.930183877878,1
"134141at32523",17.9186782929688,1
"134159at32523",63.1320432253299,1
"134350at32523",52.9231830731893,1
"134360at32523",20.1186810505177,1
"134376at32523",43.8022288425201,1
"134415at32523",17.0637823848422,1
"134419at32523",101.966315090267,1
"134448at32523",268.975795719017,0.000106991578735095
"134484at32523",39.7118114401426,1
"134608at32523",70.4996137559882,1
"134629at32523",13.7987516695698,1
"134671at32523",43.4122638920824,1
"134746at32523",467.931959248084,6.32023978683867e-30
"134798at32523",3033.56669301684,0
"134811at32523",19.7987400008556,1
"134965at32523",58.8921761124937,1
"134992at32523",41.0701781640612,1
"134999at32523",27.0533432440443,1
"135004at32523",38.7909731633994,1
"135005at32523",1901.12266288579,2.64094964493629e-295
"135019at32523",496.622508944153,3.23793182088435e-34
"135026at32523",67.339366945994,1
"135046at32523",159.954919608265,1
"135073at32523",36.3577335534876,1
"135079at32523",20.0258213782924,1
"135094at32523",29.0630538552334,1
"135116at32523",114.673382990093,1
"135131at32523",41.4162306814214,1
"135233at32523",16.4015877250566,1
"135243at32523",243.089294479415,0.0246064906588628
"135286at32523",24.6019561126577,1
"135387at32523",90.3131724362742,1
"135414at32523",42.9728939400066,1
"135451at32523",90.1296409592965,1
"135502at32523",18.0638285286464,1
"135504at32523",207.104625881889,1
"13552at32523",882.369406754571,3.29558834248118e-99
"135534at32523",26.2362194996196,1
"135540at32523",26.4317548867057,1
"135651at32523",529.906221331106,2.50182209076182e-39
"135697at32523",26.8816359577331,1
"135698at32523",19.7558876379255,1
"135809at32523",230.115017898723,0.280320687060417
"135990at32523",450.161480528691,2.50120976701554e-27
"136001at32523",22.5422217420333,1
"136046at32523",27.954667811721,1
"136073at32523",188.522440209259,1
"136173at32523",35.2897022566371,1
"136252at32523",136.172375663328,1
"136320at32523",31.6168829758891,1
"136341at32523",10.4801418250047,1
"136697at32523",318.910777223194,4.95131736084212e-10
"136705at32523",22.0525679027204,1
"136715at32523",174.096641608594,1
"13671at32523",11.448367979999,1
"136752at32523",35.9992188629529,1
"136768at32523",781.470821198243,2.86905142038225e-81
"136780at32523",69.5774874262782,1
"136789at32523",45.0366990979082,1
"136833at32523",19.6106232964101,1
"136883at32523",54.4204251499889,1
"137003at32523",25.8239970936909,1
"13705at32523",375.497394559086,5.12401706910452e-17
"137083at32523",50.8589023370017,1
"137112at32523",106.151414992605,1
"137161at32523",1007.93207160665,4.01639070572749e-122
"137199at32523",26.2050239090848,1
"137251at32523",17.0668458393658,1
"137316at32523",93.0390952305341,1
"137324at32523",1688.68992475124,4.68190795987224e-253
"137553at32523",48.9687782899489,1
"137560at32523",70.1791784792918,1
"137662at32523",24.7613184989024,1
"137697at32523",85.2081069758272,1
"137727at32523",126.84915027762,1
"137765at32523",64.1414526459733,1
"137810at32523",24.3362522635572,1
"137836at32523",111.05410911568,1
"13794at32523",904.502931754593,3.32559631603792e-103
"138009at32523",32.7258284230941,1
"138010at32523",29.1660244854185,1
"138015at32523",106.670125522253,1
"138099at32523",266.733152763301,0.000176270208083359
"138161at32523",569.263453787458,1.54677282432629e-45
"13828at32523",694.266710515512,3.36781297557326e-66
"138387at32523",341.02061225326,1.16917319254695e-12
"138400at32523",56.9179149507829,1
"138430at32523",648.045832566644,2.05915151408987e-58
"138465at32523",73.3154970551988,1
"138588at32523",107.430164130852,1
"138615at32523",82.6906533480116,1
"138631at32523",15.4208200565121,1
"138747at32523",51.2718187648918,1
"138754at32523",19.6042701393273,1
"138762at32523",31.4659564477691,1
"138863at32523",61.621717259456,1
"138888at32523",74.3914679739517,1
"138953at32523",545.173138708988,1.02249291851883e-41
"139002at32523",14.8242523929584,1
"139005at32523",433.0813418891,7.03554449122722e-25
"139006at32523",15.5361270606033,1
"139137at32523",14.3221842462428,1
"139146at32523",73.459972292446,1
"139147at32523",27.3987591345207,1
"139217at32523",38.2760337912218,1
"139223at32523",32.2179132024905,1
"139285at32523",21.3750567439917,1
"139327at32523",84.969591854404,1
"139376at32523",31.5981491394413,1
"139378at32523",15.4298385243597,1
"139406at32523",74.1574640184306,1
"139448at32523",42.7894934305562,1
"13944at32523",28.3051254105181,1
"13946at32523",29.5482667472273,1
"139628at32523",13.0481480746966,1
"139654at32523",24.3850338769963,1
"139657at32523",186.430257122021,1
"139691at32523",58.9380088931912,1
"139731at32523",140.85724076439,1
"139756at32523",101.487367872459,1
"139887at32523",154.078220528259,1
"140105at32523",46.9339043418101,1
"14011at32523",55.1913370006889,1
"140141at32523",25.6739942123595,1
"140174at32523",8.46708365795903,1
"140221at32523",34.9516749597349,1
"140314at32523",86.6999286828085,1
"140603at32523",61.796383771208,1
"140700at32523",76.6690513397378,1
"140712at32523",788.71842299992,1.53352265204009e-82
"14074at32523",135.694682622691,1
"140837at32523",13.9071004252356,1
"140901at32523",1430.25551775323,2.2397667349575e-202
"140988at32523",146.968708299258,1
"141057at32523",51.3495871703609,1
"141108at32523",39.9633429447836,1
"141209at32523",20.3440686816229,1
"141227at32523",46.9921779425906,1
"141234at32523",21.8600771926045,1
"141239at32523",19.4348586502359,1
"141279at32523",19.6278394259498,1
"141334at32523",56.3707967476645,1
"141340at32523",706.602961362015,2.65454391404743e-68
"141390at32523",78.0790445063989,1
"141418at32523",26.2263762883877,1
"14142at32523",16.782930427717,1
"141469at32523",429.165496055917,2.52273324799777e-24
"141518at32523",471.06077300621,2.18015428622682e-30
"141597at32523",17.1736271658133,1
"141624at32523",134.266018917879,1
"141791at32523",12.6298137981357,1
"141874at32523",58.4221846312407,1
"141926at32523",28.0056851841476,1
"141965at32523",54.9525216000911,1
"142005at32523",12.607256261744,1
