"gene","distance","pval"
"102420at32523",674.913178982961,1.25929982747075e-66
"102422at32523",51.6434486443232,1
"102443at32523",80.3992236273848,0.999999771857967
"10244at32523",48.9474049581863,1
"102529at32523",607.471001450202,2.02744381236078e-55
"102595at32523",88.7080746657734,0.999992592236822
"102616at32523",31.5092771300352,1
"102721at32523",500.127700215139,1.87166682651763e-38
"102767at32523",20.0030008423037,1
"102781at32523",104.67503112367,0.998976465743415
"102875at32523",15.3777628189206,1
"102905at32523",32.6052570765135,1
"103094at32523",48.627932683253,1
"103109at32523",104.494028321806,0.999021564206738
"103160at32523",125.111389057311,0.951967201107276
"103182at32523",197.684651326365,0.00869505984418276
"10325at32523",17.4022009791454,1
"103286at32523",39.7929831658057,1
"103318at32523",190.683754130321,0.0208495788565262
"103350at32523",12.9696861761821,1
"103359at32523",23.7919929789128,1
"10341at32523",219.226917623129,0.000358270056391386
"103448at32523",88.2059950595992,0.999993875432878
"103579at32523",483.564757908202,5.90089369991902e-36
"103602at32523",29.8000451534622,1
"103627at32523",155.001830603311,0.439584353687441
"103631at32523",91.0064435081238,0.999982832715378
"103634at32523",19.7657044156049,1
"103667at32523",151.230653220836,0.525267984615678
"103676at32523",113.942497711602,0.992203317694766
"103716at32523",38.8063475424047,1
"103791at32523",394.720255911184,2.83542605862821e-23
"103953at32523",19.7394867321388,1
"103961at32523",76.8657578605122,0.999999958966985
"104070at32523",544.583719070381,2.48973801431621e-45
"104098at32523",21.9086025834559,1
"104246at32523",110.182225909477,0.996357076834071
"10430at32523",56.1102355354261,0.999999999999963
"104336at32523",24.2318081524208,1
"104339at32523",603.297383067559,9.73120991544019e-55
"104395at32523",28.5511525319232,1
"104547at32523",8.40990463995125,1
"104554at32523",132.618710360877,0.881541397104362
"10459at32523",4.59417560926227,1
"104661at32523",12.1791737595215,1
"104828at32523",263.758799866065,6.67026503686401e-08
"104841at32523",45.7846524956751,1
"104853at32523",140.198266687809,0.762664667884867
"104932at32523",23.9014036775328,1
"104943at32523",141.207590646863,0.743410703071171
"105040at32523",14.5112666624529,1
"105125at32523",8.40502961269518,1
"105130at32523",31.3223324938839,1
"105251at32523",393.747979629573,3.83289819345406e-23
"105267at32523",38.8567592322585,1
"105327at32523",13.8787467903371,1
"105411at32523",139.830439359616,0.769501219725954
"105469at32523",42.5150156540519,1
"105477at32523",188.596634442261,0.0266172454005414
"105574at32523",30.7134716531969,1
"105588at32523",74.6883523531011,0.999999986823555
"105594at32523",161.85552368758,0.296418579209998
"105768at32523",36.8305081016811,1
"10578at32523",36.0054012737474,1
"10583at32523",15.1301129871707,1
"105855at32523",20.1800910241894,1
"105863at32523",13.4959398911314,1
"105916at32523",1449.26592641374,8.87607211744704e-210
"105917at32523",651.92271292038,9.12908972843185e-63
"105920at32523",29.4266242370253,1
"106036at32523",231.340797635502,4.42179555617733e-05
"106057at32523",122.856696107702,0.965057577502885
"106122at32523",66.8524252666531,0.999999999874112
"106313at32523",38.1663038176082,1
"106366at32523",8.76770003071842,1
"106408at32523",57.8743786536225,0.999999999999835
"106441at32523",205.738185434187,0.00287274448472174
"106522at32523",15.3896010100468,1
"106549at32523",164.61886095664,0.246360419987234
"106672at32523",142.726467795969,0.713161302752269
"106709at32523",312.579844683428,5.16928575349395e-13
"106726at32523",35.3549788254038,1
"106804at32523",22.1584115094183,1
"106876at32523",52.5168096843937,0.999999999999999
"106882at32523",2.7417825105146,1
"106895at32523",39.4094664031517,1
"106918at32523",43.2973812538009,1
"106954at32523",18.2865507801119,1
"106993at32523",836.197943193478,1.20339239298236e-94
"107047at32523",17.0216376242457,1
"107049at32523",84.0434798604653,0.999998851181233
"107057at32523",143.942812935679,0.687945681685253
"107180at32523",459.780079169802,1.95904700733027e-32
"107207at32523",18.0422556585572,1
"107213at32523",1041.86720408374,4.09271094932805e-132
"10722at32523",4.28937029136932,1
"107250at32523",21.8332207013409,1
"107280at32523",31.1567610900139,1
"107285at32523",45.7184056576553,1
"107381at32523",60.682483918853,0.999999999998436
"107411at32523",59.3659300531738,0.999999999999444
"107444at32523",19.3883843623628,1
"107460at32523",17.1781156555866,1
"107469at32523",487.835344640932,1.34953355597563e-36
"107527at32523",29.3029161073742,1
"107601at32523",189.029303441228,0.0253192566799152
"107649at32523",27.7937940068007,1
"107664at32523",21.3379551503155,1
"107685at32523",40.664948323751,1
"107727at32523",53.56337424132,0.999999999999996
"107749at32523",125.764530960889,0.947553194273181
"107952at32523",348.095060688942,3.10462385356077e-17
"107978at32523",319.080247973773,9.30970881794725e-14
"108138at32523",50.4144214760104,1
"108402at32523",18.4128148726605,1
"108497at32523",197.454542990555,0.008960533008528
"108666at32523",33.3643382281046,1
"10881at32523",14.4642874789474,1
"108863at32523",20.0678505132793,1
"108898at32523",286.330337224005,3.75264026376795e-10
"108945at32523",11.8478729030264,1
"108973at32523",74.7125506755703,0.999999986651528
"108998at32523",168.350417935388,0.187378515695865
"109060at32523",536.989327496149,3.86465203502357e-44
"109107at32523",110.044015884262,0.996463133982342
"109112at32523",914.57168131502,9.80163217962747e-109
"109155at32523",35.9754785051175,1
"109227at32523",160.315367606884,0.326470608383771
"109312at32523",76.438791767365,0.999999966999264
"109331at32523",144.297909323053,0.680435250359329
"109347at32523",212.373937097153,0.00106756120707277
"109356at32523",75.1880250398547,0.999999982804176
"109366at32523",676.095421597255,7.95386527439291e-67
"1093at32523",537.968185188498,2.71622232822189e-44
"109425at32523",34.6149951362055,1
"10949at32523",569.151901988806,3.16992181098831e-49
"109514at32523",35.8535193639358,1
"109602at32523",413.140817837626,8.64275264198211e-26
"109624at32523",47.7838527972489,1
"109646at32523",645.83992795181,9.44348569413885e-62
"109650at32523",276.552721588084,3.75594985937872e-09
"109723at32523",34.4682917628064,1
"109835at32523",54.1103181788273,0.999999999999994
"109851at32523",10.0008790788227,1
"109929at32523",64.27417157806,0.99999999997807
"109971at32523",27.7858998290858,1
"109977at32523",9.39797299481424,1
"110019at32523",31.4123918457583,1
"110140at32523",486.72946315034,1.97853244934912e-36
"110217at32523",18.9086224006586,1
"110242at32523",55.318093020485,0.999999999999982
"11031at32523",14.2168970329935,1
"110363at32523",25.9233126765299,1
"110563at32523",7.19817133491875,1
"110575at32523",14.4269051236093,1
"110615at32523",196.876444147439,0.00965999662828862
"110637at32523",60.1653955281986,0.999999999998954
"110654at32523",136.23362460285,0.830822943773363
"110811at32523",320.022320711055,7.24326690981831e-14
"110876at32523",35.9229112724201,1
"11088at32523",135.194422456535,0.846556397880395
"110921at32523",177.168137426306,0.0881006736683426
"110948at32523",95.4034975539241,0.999924830848852
"111050at32523",297.218449213091,2.61379190805892e-11
"111173at32523",12.3885955437153,1
"111184at32523",282.20527072093,1.00230265604957e-09
"111190at32523",436.566785788207,4.41830748827354e-29
"111285at32523",60.4101365401753,0.999999999998734
"111303at32523",9.91305420267688,1
"111371at32523",93.2120279481449,0.999963234656751
"111464at32523",81.6103286681878,0.999999603083453
"111475at32523",27.160587931589,1
"111650at32523",80.336141710513,0.999999778447394
"111843at32523",82.4161132863514,0.999999431548936
"11195at32523",51.3257190816732,1
"112209at32523",289.995762851904,1.54787129298825e-10
"112288at32523",137.982841116529,0.802293934081863
"112312at32523",30.4192038005394,1
"112317at32523",181.349616516316,0.0584749516344313
"112394at32523",53.9196639778285,0.999999999999995
"112399at32523",17.7395244015892,1
"112421at32523",55.8471554628107,0.999999999999971
"112434at32523",96.2713723493042,0.999901310386214
"112465at32523",369.607775974294,5.86806292283959e-20
"11278at32523",313.224877965966,4.36675027359681e-13
"112833at32523",19.8642095713113,1
"112843at32523",79.2642944480065,0.999999866314465
"112844at32523",20.8432786062913,1
"112998at32523",230.881940340874,4.80374034484047e-05
"11302at32523",32.4616601326814,1
"113035at32523",22.7891680596777,1
"113062at32523",339.342331013886,3.68121627812337e-16
"113162at32523",74.1780465701537,0.999999989995561
"113181at32523",43.1356584413334,1
"113182at32523",26.8713579678199,1
"113206at32523",23.4488776862011,1
"113306at32523",105.392440318767,0.998778955551196
"113548at32523",26.8717829078977,1
"113557at32523",38.7980908980992,1
"113562at32523",47.6798576361991,1
"113563at32523",12.0357827219154,1
"113567at32523",108.666282190957,0.997382074188104
"113607at32523",438.648538545305,2.22907958630681e-29
"113678at32523",39.4444934752242,1
"113787at32523",173.4825601216,0.123002151387439
"113921at32523",240.621619121345,7.81268622334958e-06
"113971at32523",88.8579799242085,0.999992163011082
"113987at32523",262.313614203909,9.13677177341543e-08
"114091at32523",400.506669093155,4.67225574072616e-24
"114099at32523",193.430242268533,0.014943693435328
"114228at32523",21.3070665853874,1
"114246at32523",68.8929268042093,0.999999999536942
"114354at32523",8.24720820132639,1
"114384at32523",160.496155215538,0.322868910915627
"114393at32523",234.980655189772,2.26981244911841e-05
"114439at32523",21.7569668182395,1
"114448at32523",14.5423100978384,1
"114451at32523",22.2489547098017,1
"114457at32523",22.7789105728037,1
"11446at32523",303.660030457038,5.15933164023316e-12
"114567at32523",71.3453492524795,0.999999997970808
"114654at32523",315.508622208211,2.39695954115255e-13
"114659at32523",230.163863553308,5.46570842862762e-05
"114689at32523",61.1369410933589,0.999999999997785
"114733at32523",59.8985137413921,0.999999999999151
"114777at32523",28.6794396762111,1
"114783at32523",66.1083086281511,0.99999999992306
"114808at32523",117.375997674045,0.985420264568449
"114923at32523",16.7714679924276,1
"115074at32523",70.8124159854632,0.999999998516505
"115119at32523",80.9199383378274,0.99999970992869
"115135at32523",23.7620607939112,1
"115212at32523",79.3189792422667,0.999999862778683
"11525at32523",366.885081553035,1.31659559039341e-19
"115278at32523",13.8978772612037,1
"115292at32523",94.4648249519791,0.999944391335388
"115348at32523",30.7978423190909,1
"115359at32523",53.4065444645311,0.999999999999997
"115468at32523",373.387283565018,1.89861843470523e-20
"115484at32523",28.1141594171254,1
"115499at32523",708.867035580191,2.14125162906194e-72
"115587at32523",220.420155160042,0.000294186611699275
"115644at32523",56.9494008187636,0.999999999999924
"115678at32523",35.3053650651607,1
"115729at32523",131.654952734168,0.893156875147978
"115764at32523",57.0709883796095,0.999999999999916
"115831at32523",33.0415508978145,1
"116004at32523",76.5053256037846,0.999999965854476
"116031at32523",18.1943774109342,1
"116059at32523",80.1030620452333,0.999999801266466
"116128at32523",537.132122279613,3.67093286159318e-44
"116132at32523",584.083294123116,1.27032457613312e-51
"116183at32523",8.33038045873299,1
"116192at32523",331.647142901479,3.10972219316246e-15
"116216at32523",320.924908165962,5.69171768048503e-14
"116236at32523",35.3832970606387,1
"116298at32523",92.6621962212341,0.999969470021014
"116407at32523",325.603936005666,1.61631527244588e-14
"116463at32523",76.798528794777,0.999999960344451
"116464at32523",60.869577266458,0.999999999998195
"116517at32523",104.18950666954,0.999093452452045
"116561at32523",217.726591505831,0.000457687820913863
"116569at32523",167.82672821634,0.195036918660431
"116580at32523",29.394427101441,1
"116598at32523",14.8731282865361,1
"116657at32523",122.771014707375,0.965493365191979
"116676at32523",459.590516180203,2.0882016333582e-32
"116722at32523",30.5328966582094,1
"116780at32523",30.1165951176081,1
"116784at32523",285.011436066294,5.14601657702838e-10
"116885at32523",151.062656902238,0.529120193831732
"117055at32523",81.0778792089953,0.999999688203562
"117071at32523",30.465258522135,1
"117158at32523",466.672744186909,1.90614614029687e-33
"117316at32523",324.409004250445,2.23243332475902e-14
"117333at32523",55.5435052853181,0.999999999999978
"117352at32523",18.4246753469175,1
"117356at32523",123.258524745857,0.962956052512039
"117499at32523",78.1270233609154,0.999999922957173
"1174at32523",25.3728268898695,1
"11754at32523",27.0805389376731,1
"117562at32523",77.4352249662007,0.999999945330772
"117571at32523",324.874531473863,1.96874467734361e-14
"117710at32523",47.5635018295269,1
"117717at32523",209.225561753179,0.00172203343478717
"11773at32523",41.8412072089566,1
"118030at32523",517.39404204427,4.26257073348953e-41
"118055at32523",19.8864493830876,1
"118167at32523",21.3158362179933,1
"118231at32523",46.7998095715745,1
"118239at32523",106.828177732851,0.99827946250151
"118292at32523",14.2299093306057,1
"118318at32523",144.672586504706,0.672443308314968
"118322at32523",397.340753532053,1.25551604074035e-23
"118504at32523",119.721450178267,0.978419566871388
"11855at32523",34.9950734756388,1
"118610at32523",69.7332572328391,0.999999999223625
"118640at32523",22.262526374464,1
"118658at32523",84.0079579389855,0.999998868343387
"118790at32523",323.475212674736,2.87131047968374e-14
"118813at32523",9.95417390223738,1
"118839at32523",1317.23637291307,3.09797966635005e-184
"118895at32523",179.512303703262,0.0702985193699922
"118901at32523",401.821592416554,3.09479621526892e-24
"118907at32523",52.7392065368464,0.999999999999998
"118915at32523",14.5560106728934,1
"118955at32523",24.8985789680463,1
"118979at32523",87.1066440305388,0.999995996132055
"11900at32523",171.972725862027,0.139960261523568
"119090at32523",15.1140310377934,1
"119112at32523",37.1681606860013,1
"119144at32523",628.144594670066,8.13593412047394e-59
"119217at32523",168.522307459383,0.184909259787506
"119258at32523",317.754986842548,1.32374795610794e-13
"119260at32523",41.207255629967,1
"119267at32523",63.1189189550885,0.999999999990363
"119364at32523",124.893140374634,0.953377337239691
"119371at32523",43.3463983404491,1
"119417at32523",30.8178447139684,1
"119436at32523",63.977284145387,0.999999999982205
"119446at32523",57.9373317665349,0.999999999999826
"119509at32523",80.4285076598126,0.999999768736407
"119513at32523",55.4008452881484,0.99999999999998
"119568at32523",102.432528997961,0.999423526164949
"119571at32523",47.6375076743365,1
"119577at32523",64.0661356449972,0.999999999981054
"119666at32523",43.8622902595812,1
"119720at32523",20.1793283019362,1
"119840at32523",96.5321429932933,0.999893025497427
"119863at32523",338.425359705931,4.75660091598588e-16
"119909at32523",1059.88907996784,1.8184225272689e-135
"11992at32523",233.728481504702,2.86058341852713e-05
"119977at32523",28.480460434835,1
"119988at32523",12.4298444988377,1
"120023at32523",107.634630558357,0.99792611687353
"12002at32523",205.71252891928,0.00288337700066371
"120146at32523",41.8225409726134,1
"120186at32523",468.404117949532,1.05892211163139e-33
"120192at32523",12.3288846506089,1
"120234at32523",60.2207306439656,0.999999999998907
"120245at32523",19.0849759893183,1
"120253at32523",77.0217266532194,0.999999955594125
"120257at32523",310.952193537536,7.901715657955e-13
"120363at32523",23.1529590937733,1
"120495at32523",153.558156295861,0.472104744159598
"120510at32523",19.9144250967659,1
"120528at32523",21.6516485430907,1
"120535at32523",58.1882358640701,0.999999999999786
"120577at32523",59.6380418254735,0.999999999999309
"120594at32523",314.039146458272,3.52752483288368e-13
"120928at32523",25.9669287121659,1
"121011at32523",28.0793992319606,1
"121108at32523",128.63765854375,0.924456121218116
"121120at32523",137.010727594422,0.81846097531187
"121184at32523",1112.83207820212,2.28109043569808e-145
"121201at32523",58.9245166047523,0.99999999999961
"121264at32523",7.24444774941868,1
"121275at32523",77.3015738514815,0.999999948872059
"121285at32523",38.9190996350887,1
"121468at32523",380.819785070434,2.01934969314398e-21
"121471at32523",13.5100484106036,1
"121474at32523",45.1745114587397,1
"121481at32523",26.8316282516647,1
"121499at32523",208.376569972505,0.00195392031805014
"121512at32523",109.218102467121,0.997042699962326
"121526at32523",149.329166217214,0.568811979084263
"121589at32523",49.3328831938469,1
"121708at32523",287.348880955456,2.93748643050553e-10
"12176at32523",592.186494499335,6.22379586646026e-53
"121793at32523",15.5382529172906,1
"121983at32523",80.1204067777085,0.999999799648067
"121993at32523",124.184172752447,0.957740742419403
"122011at32523",8.99637618027504,1
"122018at32523",25.2894968215397,1
"122044at32523",139.152543242772,0.781838127660819
"122093at32523",152.266165786551,0.501547819682895
"122167at32523",9.46190646819349,1
"122221at32523",98.4781734855146,0.999808057785762
"122335at32523",11.9556644520148,1
"122349at32523",225.188204609296,0.000131207495482156
"122359at32523",9.70489043092815,1
"122544at32523",259.55999992551,1.65402006431611e-07
"122566at32523",30.7109440586958,1
"12263at32523",97.5171168627164,0.99985565730627
"122656at32523",35.101018501822,1
"122695at32523",74.3387642547098,0.999999989084874
"122749at32523",16.8937578758248,1
"122907at32523",10.620510232043,1
"122928at32523",20.053412125607,1
"122940at32523",79.8384903404737,0.999999824470309
"122941at32523",91.6143635250165,0.999978731819796
"122950at32523",37.0634123667691,1
"122960at32523",10.8350906827466,1
"122967at32523",177.073819197053,0.0888850972726529
"122969at32523",50.804651160534,1
"12302at32523",13.8512289231187,1
"123057at32523",18.5166425554695,1
"123090at32523",186.669704801429,0.033120243572958
"123135at32523",16.8283365196738,1
"123139at32523",54.7287227669437,0.999999999999989
"12314at32523",64.6389595635521,0.999999999971716
"123289at32523",10.1752981031314,1
"123480at32523",93.1320112033826,0.999964209873385
"12350at32523",5.63956917571166,1
"123644at32523",62.5526298166734,0.999999999993619
"123648at32523",18.5667270323695,1
"12370at32523",177.838617031742,0.0826801188183645
"123728at32523",11.72178980902,1
"123751at32523",742.453965411508,3.54835882632281e-78
"123811at32523",177.30616091612,0.0869625713667147
"123902at32523",28.1451474155214,1
"123907at32523",84.6046367994037,0.999998545395797
"123919at32523",52.1366902223501,0.999999999999999
"123927at32523",18.759636818783,1
"123938at32523",17.0387640191986,1
"124004at32523",126.955471497872,0.938728197928907
"124036at32523",412.274627375965,1.13877703362347e-25
"124056at32523",96.0428010489721,0.999908084208639
"1240at32523",445.563801888388,2.26949786438639e-30
"124180at32523",50.0661959974365,1
"124185at32523",89.6546198782196,0.999989465872613
"124255at32523",20.7783100508024,1
"124263at32523",67.7245359280887,0.999999999778487
"124289at32523",35.6259817579756,1
"124297at32523",311.97816683834,6.04861754718983e-13
"124314at32523",92.9725850188118,0.999966082054429
"124451at32523",15.3110089825168,1
"124465at32523",29.4401752390126,1
"124505at32523",55.8323819653805,0.999999999999971
"124555at32523",171.006048068753,0.151673170232753
"124589at32523",38.44782431942,1
"124648at32523",126.921369802011,0.938995269522373
"124651at32523",8.39123791531624,1
"124683at32523",773.860256037303,1.21414410985535e-83
"124770at32523",80.627310342176,0.999999746452386
"12479at32523",40.9062644104529,1
"124887at32523",34.9116159250294,1
"124988at32523",754.377561945929,3.03053209764949e-80
"125055at32523",7.0859432457607,1
"125111at32523",40.6423793182796,1
"125113at32523",135.674219442768,0.839406734927342
"125206at32523",31.1518923509527,1
"125210at32523",86.1507606459166,0.999997260000595
"125224at32523",168.174232388905,0.189932284585113
"125310at32523",170.958012105615,0.152272894997651
"125390at32523",29.1178369497674,1
"125671at32523",52.7907437474107,0.999999999999998
"125685at32523",26.3968467410737,1
"125701at32523",610.592167017342,6.2590669731728e-56
"125782at32523",175.660777227777,0.101302957505602
"125793at32523",74.0485071280427,0.999999990676388
"125910at32523",33.5559979010233,1
"126074at32523",94.3038431472725,0.999947231621098
"126133at32523",70.9515578898884,0.999999998389419
"126373at32523",14.8279837778639,1
"126395at32523",421.091051736778,6.77128765041846e-27
"126407at32523",25.4081125357649,1
"126505at32523",168.442823378136,0.186048347133604
"126597at32523",58.1673549149361,0.99999999999979
"126689at32523",127.258738579842,0.936314971290962
"126721at32523",17.0936230509472,1
"126941at32523",9.57926086234752,1
"126946at32523",160.453918031108,0.323708660036058
"126992at32523",1052.68630080039,3.98713247948951e-134
"127099at32523",77.4384785367738,0.999999945241726
"127100at32523",81.3203780762791,0.999999651832432
"127141at32523",17.0611881671667,1
"127149at32523",33.5422392474087,1
"127170at32523",112.621911629975,0.993976060745647
"127181at32523",9.39190632868424,1
"127183at32523",49.8994055564802,1
"127304at32523",27.9185738672252,1
"127324at32523",55.7528889099128,0.999999999999973
"127447at32523",22.5472152912761,1
"127505at32523",40.9861321222549,1
"127508at32523",59.2037169912335,0.999999999999511
"127797at32523",66.3505867421545,0.999999999909587
"127883at32523",16.950462229512,1
"127900at32523",16.5517521069609,1
"128019at32523",54.6390165991571,0.99999999999999
"128067at32523",60.1692157274055,0.99999999999895
"128087at32523",348.363638598155,2.87560653172735e-17
"128093at32523",6.40733323567081,1
"128177at32523",25.6079168401549,1
"128219at32523",31.0964814931562,1
"128317at32523",25.8531397801807,1
"128346at32523",49.0801046030929,1
"128422at32523",492.356935213725,2.81249133319093e-37
"128486at32523",385.187996696673,5.33948493875372e-22
"128643at32523",157.075352986261,0.393974688594124
"128696at32523",10.0782333865004,1
"128718at32523",182.671536962694,0.0510196628203839
"128719at32523",62.060742985991,0.999999999995562
"128737at32523",29.6314874796597,1
"128741at32523",354.879386586734,4.42195121269357e-18
"128806at32523",20.7517952012984,1
"128883at32523",54.8478727359997,0.999999999999988
"128891at32523",92.711822529944,0.999968950248407
"129099at32523",101.682455630584,0.999527950738037
"129141at32523",15.8858124231928,1
"129250at32523",365.291626979078,2.10879225791982e-19
"129376at32523",68.4804154475194,0.999999999642173
"129406at32523",160.270026094656,0.3273768984374
"129418at32523",46.3854879703907,1
"129460at32523",113.657624166111,0.992619202435042
"129465at32523",163.806111992101,0.260541895380154
"129649at32523",21.0277803790369,1
"129664at32523",51.7952897217681,0.999999999999999
"129665at32523",69.0102364637635,0.999999999501966
"129777at32523",31.6365361040937,1
"129800at32523",33.5323418937144,1
"129874at32523",766.269002390571,2.5732916465103e-82
"129956at32523",48.7305779992539,1
"129996at32523",30.5164768858564,1
"130080at32523",29.4875491964833,1
"130148at32523",253.793230895973,5.58378717219955e-07
"130200at32523",55.8381074915357,0.999999999999971
"130217at32523",159.530814902224,0.342317160087091
"130225at32523",131.982979000364,0.88929304258769
"130229at32523",34.8203933896038,1
"130233at32523",11.9542213662359,1
"130319at32523",39.7245086140875,1
"13033at32523",334.232620956676,1.52484979117639e-15
"130390at32523",39.5717541583334,1
"130393at32523",806.911618198143,1.88078130666667e-89
"130399at32523",59.2156079867226,0.999999999999507
"130462at32523",26.4458257102561,1
"130466at32523",82.8152985248215,0.999999322657802
"130482at32523",51.6531974320308,1
"130600at32523",11.3722290940586,1
"130632at32523",92.37074447512,0.999972363698712
"130721at32523",30.5775784297705,1
"130802at32523",42.900204859055,1
"130932at32523",139.083983293581,0.783066492871136
"130936at32523",55.9684257077767,0.999999999999968
"131044at32523",13.5093032215245,1
"131134at32523",53.5540453041255,0.999999999999996
"131366at32523",46.3549433121455,1
"131408at32523",35.3105130844409,1
"131464at32523",26.6877358170226,1
"131584at32523",121.832537659955,0.969992656397669
"131624at32523",28.4093324594131,1
"131697at32523",242.578652812209,5.34734590512284e-06
"13169at32523",12.9417116139117,1
"131824at32523",88.6497697441918,0.999992753179306
"131843at32523",8.21185306703024,1
"132033at32523",345.259753631644,6.95292193186113e-17
"132085at32523",17.6267425268624,1
"132121at32523",47.0971471330423,1
"132150at32523",129.782743272032,0.913464291314682
"132310at32523",590.77820883968,1.05230491394124e-52
"132319at32523",17.9613641658179,1
"132408at32523",297.708101592846,2.31322787386693e-11
"132426at32523",308.351309619145,1.55024739606323e-12
"132493at32523",28.9183837343818,1
"132496at32523",32.9203939169503,1
"132580at32523",150.587158264761,0.540023065041161
"132586at32523",81.6474161649408,0.999999596402243
"132590at32523",234.592783659156,2.43894802058542e-05
"132719at32523",590.633197631956,1.11075222164829e-52
"132813at32523",44.2025383222226,1
"132836at32523",16.3481180257273,1
"132854at32523",130.800910165611,0.902786265290298
"132999at32523",59.0923023763932,0.999999999999553
"133001at32523",55.1841603755141,0.999999999999984
"133131at32523",176.249877824923,0.0959723623210745
"133132at32523",35.6288592976721,1
"133170at32523",138.763314311222,0.788763791119895
"133235at32523",36.189181079053,1
"133248at32523",209.450123883078,0.00166513196451987
"133266at32523",41.0175664176057,1
"133315at32523",58.2187576524372,0.999999999999781
"133368at32523",87.5243130328697,0.999995287868233
"133380at32523",435.156895886375,7.01576308175592e-29
"133426at32523",2360.55289288728,0
"133600at32523",191.351718647712,0.0192506988866564
"133621at32523",120.085485794887,0.977121903148646
"133626at32523",34.059874805011,1
"133706at32523",274.409904633694,6.14918740065202e-09
"133742at32523",43.3829799807503,1
"133765at32523",55.5208448496772,0.999999999999978
"133800at32523",14.785923118367,1
"133898at32523",113.195359829476,0.993253904459406
"133989at32523",19.2510440913889,1
"134031at32523",15.7480007060066,1
"134044at32523",63.1080012020443,0.999999999990438
"134124at32523",232.383527559881,3.65924157492549e-05
"134141at32523",23.4900983651942,1
"134159at32523",63.0021310155271,0.999999999991144
"134350at32523",57.4742335356253,0.999999999999882
"134360at32523",16.3997212163799,1
"134376at32523",68.0675426403447,0.999999999724314
"134415at32523",9.9965489283517,1
"134419at32523",128.117383514489,0.929103879839382
"134448at32523",165.457487628706,0.232218892364557
"134484at32523",37.2932109160881,1
"134608at32523",73.194504763396,0.99999999417553
"134629at32523",20.1687891522579,1
"134671at32523",54.5474444744564,0.999999999999991
"134746at32523",388.336881335093,2.0346183414787e-22
"134798at32523",920.561954746634,8.01742809068042e-110
"134811at32523",25.1013544456749,1
"134965at32523",115.566930554425,0.989433030554716
"134992at32523",56.1338509285127,0.999999999999963
"134999at32523",20.2689153144303,1
"135004at32523",80.4641801476063,0.999999764879284
"135005at32523",529.294759254715,6.1258695493645e-43
"135019at32523",120.757700696262,0.974560596417149
"135026at32523",129.738320761065,0.913910594921029
"135046at32523",55.2701305614159,0.999999999999983
"135073at32523",47.6763529694599,1
"135079at32523",14.8987551665063,1
"135094at32523",41.8948930796744,1
"135116at32523",388.133189436461,2.16596817080303e-22
"135131at32523",109.275336174416,0.997005395087186
"135233at32523",19.8464524338381,1
"135243at32523",703.793660052279,1.57637943853942e-71
"135286at32523",26.9087105771634,1
"135387at32523",211.332267441155,0.00125262261757928
"135414at32523",67.5402833138994,0.999999999803206
"135451at32523",110.721968354774,0.995916015548178
"135502at32523",36.6277658094823,1
"135504at32523",68.1661655337899,0.99999999970652
"13552at32523",341.264892215373,2.14718521792672e-16
"135534at32523",22.6041890471837,1
"135540at32523",45.0035475111047,1
"135651at32523",366.508097891941,1.47199904010049e-19
"135697at32523",45.6827280446106,1
"135698at32523",17.6630588670406,1
"135809at32523",46.7261105676355,1
"135990at32523",959.557096367387,6.21244910034988e-117
"136001at32523",30.1368278285424,1
